,weight,reward,x
196,0.196,889.8183281930114,2.6649487343685987
197,0.197,843.3743612009055,2.3943308100471783
198,0.198,867.4101288453843,2.5170930750724994
199,0.199,874.1454435793844,2.585921875681165
200,0.2,872.3988474745449,2.5211549999864133
201,0.201,868.9661426135377,2.5351754270047473
202,0.202,874.3975493065133,2.543334910178696
203,0.203,870.0979885521002,2.5359049687913835
204,0.204,858.1513834492798,2.4943743208505325
205,0.205,857.9241288277666,2.4761227095143608
206,0.206,865.4903780635779,2.47878033288491
207,0.207,868.3225618061324,2.515633697616235
208,0.208,867.8858226834886,2.5376175934145744
209,0.209,879.3456625177877,2.5619907716048993
210,0.21,848.829268915125,2.3716869538691383
211,0.211,871.9163174230073,2.537781282898165
212,0.212,856.6297875758655,2.4419286917222163
213,0.213,848.2572752459861,2.421353981953416
214,0.214,863.8456372300408,2.4695257779739053
215,0.215,857.7183359947335,2.4781808347472043
216,0.216,856.9992142633187,2.4777770737445493
217,0.217,864.0025172295346,2.500071770131494
218,0.218,859.7264149823249,2.4013867050949647
219,0.219,856.9428186704378,2.4889995170985686
220,0.22,852.1174762567647,2.3898447958646893
221,0.221,877.5420865815043,2.608317744109836
222,0.222,854.4771524993213,2.481816200419166
223,0.223,859.0110253745922,2.4256075146634197
224,0.224,849.1965920240887,2.395469045217009
225,0.225,871.9908204297242,2.5801328453084356
226,0.226,848.5333132132828,2.4306732502518313
227,0.227,855.2159573424163,2.48394561897764
228,0.228,847.4905666619875,2.438740293273468
229,0.229,833.449740559281,2.3543682670639368
230,0.23,851.0887537125059,2.457548203897913
231,0.231,851.8744486036537,2.405675526845516
232,0.232,847.8123048567512,2.4432835735343814
233,0.233,829.5512449620994,2.315110960140512
234,0.234,872.7090748365569,2.5042440478175587
235,0.235,843.3699883648246,2.4116297534901054
236,0.236,813.4928487863463,2.304290822164486
237,0.237,828.9010915496712,2.3368475545993435
238,0.238,818.4445446085754,2.2415339655926054
239,0.239,845.9735642676668,2.4127571568142736
240,0.24,833.8938734378283,2.290516992911362
241,0.241,853.7043847013617,2.4478018307828533
242,0.242,394.2900784130634,-0.045973028875174085
243,0.243,413.19930818427804,-0.05604991106269826
244,0.244,397.298424162796,-0.04082137910708307
245,0.245,391.0354773436838,-0.05005131256199402
246,0.246,387.67277019495543,-0.04543251829460556
247,0.247,385.4946979528874,-0.04950711471564355
248,0.248,387.53095055996744,-0.05394429050719432
249,0.249,381.5106815454598,-0.05280579714622322
250,0.25,381.9834503047444,-0.04622876143826392
251,0.251,383.00145772768235,-0.05298967933554546
252,0.252,380.0271204412732,-0.05201440461779348
253,0.253,381.71395117144465,-0.053720755789642576
254,0.254,380.72542959592073,-0.04527371202384238
255,0.255,380.9709673850298,-0.04512113656768103
256,0.256,381.7428151109569,-0.044437265587836956
257,0.257,383.01068805287304,-0.04851633555052649
258,0.258,381.79221258086983,-0.053840548699132115
259,0.259,382.01654353211217,-0.05330058820923745
260,0.26,380.6774605314485,-0.0488547219938649
261,0.261,381.77772483248657,-0.05557561398910923
262,0.262,379.78920275088825,-0.05031832262611381
263,0.263,381.33104302765,-0.051157853407953015
264,0.264,379.99317029325414,-0.04816775868734521
265,0.265,379.7012744467335,-0.04710556365009983
266,0.266,380.1888503033313,-0.04353583112326386
267,0.267,386.4361184018695,-0.0720219207398968
268,0.268,377.0145423161414,-0.04671890778657536
269,0.269,376.39183157871383,-0.04494854510032061
270,0.27,389.4857657291471,-0.062000290064805626
271,0.271,377.2607093164906,-0.05123364413056394
272,0.272,378.3485465269316,-0.061795831988155525
273,0.273,373.91898778861963,-0.058864643391394925
274,0.274,374.9801681079657,-0.05358306247724957
275,0.275,375.56827833197434,-0.05268074519869105
276,0.276,378.06629180558997,-0.07275085058562884
277,0.277,373.9556346573387,-0.07801257732195307
278,0.278,384.8084653307243,-0.0837952696227192
279,0.279,385.02622322863823,-0.08329412349756049
280,0.28,378.9927731149646,-0.0713031639344442
281,0.281,379.12061124509614,-0.08193138186152024
282,0.282,382.8364593360294,-0.06926304943257446
283,0.283,385.06258738947093,-0.06674628755625131
284,0.284,390.36645935980613,-0.06676154878346954
285,0.285,384.7795164621116,-0.08233518613800107
286,0.286,384.5757929463297,-0.07011788490874454
287,0.287,383.4462950834312,-0.08165080216564881
288,0.288,390.31205993424186,-0.07082349077068884
289,0.289,390.19935162698147,-0.07211053893545104
290,0.29,392.92934701279034,-0.07012877332567886
291,0.291,387.6521792085741,-0.07393850912517932
292,0.292,389.839519656985,-0.07371520603409422
293,0.293,384.748994293394,-0.07635980843193436
294,0.294,387.5186568197458,-0.08054480947448608
295,0.295,395.2168592487246,-0.06469278023236964
296,0.296,395.4595118759362,-0.06586045954417862
297,0.297,395.271640153619,-0.07129814193870623
298,0.298,393.946400128677,-0.06715531345649386
299,0.299,391.61876206582787,-0.07216923184891752
300,0.3,390.61421257073704,-0.07180879363300367
301,0.301,409.7165381910858,-0.05391344968641335
302,0.302,407.51377174076106,-0.06575783481430592
303,0.303,373.92801632568563,-0.07974828474931678
304,0.304,376.0409086671631,-0.08058272867100498
305,0.305,377.48582087196496,-0.07478191350085138
306,0.306,372.818484444174,-0.07551133438527505
307,0.307,377.57344504571734,-0.07657640721430801
308,0.308,397.3525217429049,-0.0669734633180572
309,0.309,411.64202538726744,-0.04856626001921227
310,0.31,393.00904207551645,-0.06531561723847874
311,0.311,401.13620172573485,-0.06660459062880254
312,0.312,407.68950342177175,-0.05603161047861023
313,0.313,403.0303043128392,-0.05888666570443651
