,weight,reward,x
0,0.0,904.0448664665167,2.882557964794832
1,0.001,875.0528965695914,2.77240889184507
2,0.002,897.6126010805058,2.8795095989609596
3,0.003,891.440723171913,2.8338581088102672
4,0.004,786.7725507865006,2.4135864374548373
5,0.005,746.2384121609749,2.313985052508504
6,0.006,769.7775680549521,2.33910716804515
7,0.007,861.1102963046126,2.807486073390795
8,0.008,799.1890811301417,2.363728089492024
9,0.009,836.3273174158751,2.7109324002555995
10,0.01,908.2989245601618,2.870109874453713
11,0.011,881.9440640432426,2.8059139682575998
12,0.012,812.9328350884035,2.6065945605464576
13,0.013,771.7570874826287,2.3701914084817663
14,0.014,843.075284200546,2.775145220777424
15,0.015,799.3216606871785,2.4000282204160666
16,0.016,870.5037050891575,2.8553787077583705
17,0.017,805.3429088507281,2.6094262663214502
18,0.018,863.5893953578371,2.8342295415541927
19,0.019,826.7993790372125,2.7231169215844697
20,0.02,857.3210980697123,2.832380943279055
21,0.021,840.2743430450334,2.683651469162917
22,0.022,842.1299201662209,2.706439669512238
23,0.023,839.343619668379,2.784700841935623
24,0.024,830.9403252433104,2.7053233928940448
25,0.025,891.4696492355147,2.9385875725351513
26,0.026,769.1734207596421,2.428926795911157
27,0.027,872.5973197404364,2.939721095880156
28,0.028,901.2996305890316,2.924122234988708
29,0.029,837.7063703897671,2.7656235153244095
30,0.03,915.0321252578375,2.901784580645437
31,0.031,870.5510957290552,2.846239315556635
32,0.032,874.8068280865343,2.8209001032106507
33,0.033,894.7769633086663,2.9193094178431873
34,0.034,843.0498934030614,2.7836641709208214
35,0.035,892.3469302767526,2.8868868803729937
36,0.036,899.8363544005316,2.9687753367833083
37,0.037,863.7895075163565,2.9014975945534482
38,0.038,904.3664742545446,2.904683042362422
39,0.039,872.6427527651414,2.8164385232971996
40,0.04,889.3969366579762,2.8790719783768384
41,0.041,910.1900218965915,2.9629867135361745
42,0.042,869.2029129780304,2.914469553132882
43,0.043,893.0718279361317,2.9122267150425345
44,0.044,882.9353841862691,2.827955939332113
45,0.045,848.8770736644437,2.7250530964390496
46,0.046,848.0050769121149,2.6716763940889026
47,0.047,881.1519072409991,2.815249260988266
48,0.048,892.2633600696206,2.8764709071161043
49,0.049,880.6503190358928,2.8661595622337983
50,0.05,876.0074320935881,2.8325384593754546
51,0.051,861.6027432340464,2.925217084018692
52,0.052,912.7519936056289,2.947493828045564
53,0.053,898.1747698403713,2.937096471960342
54,0.054,908.3020512278475,2.9716498911065234
55,0.055,896.7215136657497,2.8827977610703424
56,0.056,902.6825070988434,2.9262605371741754
57,0.057,902.2441723938782,2.905886431963894
58,0.058,899.926537708291,2.9318159026455906
59,0.059,908.5845507958812,2.983999781323073
60,0.06,910.1820641453412,2.9906374739495947
61,0.061,914.7733696427083,2.920306257805088
62,0.062,905.3836226944784,2.9452576002644526
63,0.063,911.2874855097651,2.8664084771940606
64,0.064,910.4444622125458,2.948326095172697
65,0.065,915.2965085363331,2.9355801615279224
66,0.066,898.2300405300197,2.9361502870638647
67,0.067,915.9054252892246,2.925338074393955
68,0.068,905.4219498549991,2.9249452396276334
69,0.069,912.9043494181543,2.913748103616139
70,0.07,903.6066235576283,2.8747781242344956
71,0.071,904.6442800671769,2.905616498791796
72,0.072,917.2113110298759,2.936476303558172
73,0.073,927.1398206560864,2.962114133998944
74,0.074,923.6810801445956,2.9766543618610863
75,0.075,918.6020274662526,2.943961556186847
76,0.076,915.1997809182907,2.9531507697304162
77,0.077,922.3003808514192,2.939238686123525
78,0.078,901.0854263157718,2.8922758998519
79,0.079,902.3786374217059,2.9304691941615086
80,0.08,920.0063181262044,2.9483231271601893
81,0.081,908.0629142053596,2.9100228259898535
82,0.082,911.6293723918157,3.022654080470118
83,0.083,911.3526179755913,2.964209732994526
84,0.084,908.3314011446723,2.9732636508964254
85,0.085,912.3565389911316,2.893108806268078
86,0.086,918.6403448367803,2.985496620899102
87,0.087,908.0282664280219,2.900805324864545
88,0.088,914.1606691497033,2.9065715637184244
89,0.089,917.8699210604822,2.942838677875343
90,0.09,899.9970281409227,2.8881657070629267
91,0.091,913.7656767517567,2.9460656753048404
92,0.092,916.9525848065045,3.0135309939326613
93,0.093,921.4162494888009,2.9706665431391186
94,0.094,923.6818893433807,2.953975062817493
95,0.095,912.6684816470427,2.843467994938051
96,0.096,914.6938721195608,2.968988004716205
97,0.097,914.7681068834406,2.915075682383486
98,0.098,912.8233308230681,2.8700092717223344
99,0.099,912.0264749148436,2.9116062585311386
100,0.1,914.8034083902864,2.9285571634318464
101,0.101,913.4514698270909,2.9489895871920213
102,0.102,895.5442785808758,2.8989188276159505
103,0.103,908.071529962747,2.8721469990638218
104,0.104,907.6028029599457,2.8817665525839455
105,0.105,904.7318623354082,2.8607910584080383
106,0.106,906.0232294892603,2.9416391032609615
107,0.107,912.6585006905187,2.9506355896530065
108,0.108,895.749783152711,2.909975356267902
109,0.109,907.5361466332054,2.857243202405032
110,0.11,914.4944972451387,2.9123527813091092
111,0.111,901.1666712860994,2.8793798546454075
112,0.112,910.2480199652713,2.9398765531773896
113,0.113,907.0582367905232,2.9028640846057168
114,0.114,903.1178872997991,2.8305401766203566
115,0.115,910.2040796265218,2.871319700569374
116,0.116,911.8992188212828,2.919778820834081
117,0.117,911.5806006587469,2.916545154296411
118,0.118,910.3963171717719,2.9230154550688776
119,0.119,896.2205160871239,2.884026171200708
120,0.12,895.4850276026656,2.865328379265315
121,0.121,911.3624900849716,2.92465282139604
122,0.122,894.40078917189,2.779045092141312
123,0.123,902.5873236542828,2.858320130062727
124,0.124,896.9890642840226,2.913066519330814
125,0.125,902.866533072138,2.8446693667011425
126,0.126,901.3735380568534,2.8873315409472395
127,0.127,908.473983396078,2.9500436346020917
128,0.128,886.9361969728043,2.748590166796583
129,0.129,897.2324927811673,2.8069665782796998
130,0.13,895.9234809285141,2.9301760997002364
131,0.131,906.4610636882203,2.9309161045167924
132,0.132,902.3134832479253,2.8726560583615415
133,0.133,894.075750960343,2.8292260262129596
134,0.134,902.842422288453,2.869800513735219
135,0.135,897.2090978777218,2.80853472563531
136,0.136,894.3713249566991,2.8558442285520313
137,0.137,904.9994341801795,2.896459164028848
138,0.138,902.2607384322617,2.887836540740615
139,0.139,898.1340382690054,2.8637287553348316
140,0.14,887.7904346623075,2.8290600048654966
141,0.141,895.2905704263562,2.8816625435233165
142,0.142,897.035675249884,2.8725608520871786
143,0.143,893.2414679250638,2.8545847105195574
144,0.144,899.2696366901329,2.8471345931279863
145,0.145,886.8891555271965,2.7810957462283765
146,0.146,883.4238454570254,2.7709788452584156
147,0.147,890.978080119184,2.7833401103283526
148,0.148,886.6303067689854,2.791857545206379
149,0.149,887.2183428450323,2.7395208681755006
150,0.15,882.8913717853562,2.8015637434637966
151,0.151,881.1224951272719,2.7106396728563147
152,0.152,882.611748190349,2.7698643556760865
153,0.153,886.593768247832,2.77547009697942
154,0.154,878.4157486760276,2.7366061563953457
155,0.155,880.7943728768252,2.8244968225575495
156,0.156,881.2890234568968,2.7580973025359126
157,0.157,881.1878173432331,2.8413514713225116
158,0.158,877.2593523822338,2.7293480721275194
159,0.159,873.1447033053488,2.699237764990232
160,0.16,873.757636830222,2.7199939743006474
161,0.161,878.5198220412036,2.7654976701051903
162,0.162,868.1109134959921,2.721013657210076
163,0.163,878.3718669331126,2.7007757998992923
164,0.164,874.4967929365764,2.7512670079260593
165,0.165,875.0145419232047,2.7020878999751976
166,0.166,869.546875410085,2.687809299010242
167,0.167,863.550968120047,2.6203765525912956
168,0.168,865.5998812979802,2.6397521393586856
169,0.169,871.3221518912911,2.6647429296644756
170,0.17,868.5714967083406,2.7068761793253335
171,0.171,862.3817079049825,2.6285036482701734
172,0.172,860.229734797522,2.6494227054884463
173,0.173,868.9391100881551,2.7264988595457513
174,0.174,865.1561827576656,2.6866245100943518
175,0.175,864.4935202262005,2.682167992439007
176,0.176,868.3533523000697,2.678506046173381
177,0.177,865.7228772427476,2.6910792858072785
178,0.178,865.7960403013954,2.6842355990296713
179,0.179,857.5132174542638,2.603739526672224
180,0.18,866.2357218128584,2.664914139474554
181,0.181,859.334884229631,2.626216832888109
182,0.182,856.6686819295101,2.6516767437280366
183,0.183,855.5280010881634,2.606880038137263
184,0.184,865.6515161325063,2.714601696707983
185,0.185,845.6560814769757,2.5455292406872765
186,0.186,861.5858736833461,2.659652404499965
187,0.187,852.4416952354026,2.5871135598506068
188,0.188,854.1494521788621,2.6037152861992863
189,0.189,851.7465574759697,2.6311746696249156
190,0.19,851.4898707768336,2.6031950430505906
191,0.191,849.8234466221483,2.64987829418492
192,0.192,847.2812904874751,2.593347447008517
193,0.193,846.8935719817368,2.560001411784721
194,0.194,843.3678291990279,2.5934766357124044
195,0.195,843.5677213157682,2.56417797308939
196,0.196,849.1866288078415,2.633530238037472
197,0.197,840.0686576110169,2.5614528713835907
198,0.198,842.4115529488458,2.5737305386836704
199,0.199,837.6947569451349,2.549682176912828
200,0.2,848.3150494610703,2.589337005802476
201,0.201,842.3848147841077,2.5557568988538693
202,0.202,838.997289455156,2.540253307057824
203,0.203,838.4093144699154,2.5611345697295613
204,0.204,833.5100985755425,2.5506738780516947
205,0.205,830.9424394175086,2.521725098592122
206,0.206,828.9711606863162,2.5021649288180594
207,0.207,832.190509544145,2.4872407748236527
208,0.208,829.4281771666189,2.5258167715899233
209,0.209,829.3962335547038,2.5125060532743144
210,0.21,827.4077346427162,2.501752963427253
211,0.211,817.3792606973559,2.4372806868682506
212,0.212,820.567804388337,2.435941941152166
213,0.213,813.5923119942842,2.3886409915622564
214,0.214,819.7429699525338,2.4193805183134556
215,0.215,817.0333362595201,2.409674315493992
216,0.216,821.4916886142696,2.4264555186349197
217,0.217,818.8245693226731,2.4242579287451176
218,0.218,809.5103167279499,2.3817948431339597
219,0.219,803.8102052087336,2.3205867364980692
220,0.22,794.6533445522688,2.273410555271483
221,0.221,810.7508196967156,2.3928253015192777
222,0.222,801.2241008149772,2.3119875025126624
223,0.223,782.9335842774004,2.2422301572138275
224,0.224,792.1249479243091,2.2885587871035464
225,0.225,788.4907961642621,2.224766958522519
226,0.226,772.0065989769139,2.1535363251867006
227,0.227,781.1603972735184,2.1650461840238315
228,0.228,775.0796460327196,2.1819960063458774
229,0.229,776.6331428901436,2.1432262306695233
230,0.23,774.306262471974,2.1497010283598135
231,0.231,777.3689304393113,2.1677556842100243
232,0.232,774.0329009069892,2.1636890021730615
233,0.233,774.5160189760059,2.1592310248514615
234,0.234,761.7649497736085,2.097473718694162
235,0.235,734.336173829233,1.9467254299328622
236,0.236,747.947099616789,1.9898610834548665
237,0.237,754.9605584708963,2.044929900534542
238,0.238,764.5618011601886,2.0699401359496266
239,0.239,746.2246089315383,2.0052475663978515
240,0.24,760.3240382323287,2.0402928164985803
241,0.241,752.18205222902,2.0018945761855944
242,0.242,743.8514367607199,1.9637076828229036
243,0.243,762.5787689939212,2.0863000134685494
244,0.244,729.979798308334,1.9124429083307886
245,0.245,725.8187056040011,1.8880343913745317
246,0.246,711.5993041141863,1.830507223202003
247,0.247,743.2836326121318,1.9535894754823018
248,0.248,726.5900032763006,1.8861998275091592
249,0.249,720.4677600955042,1.8784784976096534
250,0.25,717.1162543628841,1.8460186084586463
251,0.251,702.4418907423016,1.767699648768384
252,0.252,694.0091298124051,1.7083070165397758
253,0.253,707.5674086041431,1.7836110314630773
254,0.254,689.4736032640412,1.7232361954768298
255,0.255,707.4809283878207,1.7808309793632477
256,0.256,695.1051668425404,1.7204427350476863
257,0.257,690.7268007123732,1.7012990181839682
258,0.258,674.6762251772266,1.6389458458459343
259,0.259,671.676291491355,1.6207176211989263
260,0.26,674.8279912015286,1.6322569930677608
261,0.261,673.2061418762386,1.59598043365698
262,0.262,657.8203282486647,1.5523224774931008
263,0.263,665.2666415893681,1.5915810459331772
264,0.264,658.420193085151,1.565947203381704
265,0.265,653.6664474588007,1.5358999243353613
266,0.266,646.2698800486953,1.5342151789752583
267,0.267,643.0105065438355,1.4665761277614748
268,0.268,474.29732299873245,0.3655576159186168
269,0.269,642.0078407605592,1.4710594533240622
270,0.27,633.6130106935541,1.4472667314004328
271,0.271,637.8369510052663,1.4478236166496166
272,0.272,639.3750247433182,1.460960579834811
273,0.273,618.7340181917493,1.3529035913270255
274,0.274,622.6055929953085,1.350294227077089
275,0.275,628.6570684571387,1.3944569412988217
276,0.276,619.3923273539748,1.355109144291857
277,0.277,630.9093634536101,1.4124590519949811
278,0.278,616.6098660481418,1.3381555012626283
279,0.279,610.2121910118506,1.308119550891389
280,0.28,613.689567984864,1.3281628777918875
281,0.281,615.5021803489421,1.317206206280336
282,0.282,609.051043867849,1.2783835938691586
283,0.283,616.7707538436921,1.3313525579769532
284,0.284,612.6030805216477,1.299330953700813
285,0.285,605.5537592889535,1.2377226332403712
286,0.286,588.6456002606348,1.1412406837609956
287,0.287,441.3715095315937,0.08369363452255969
288,0.288,596.9329610695522,1.2049572497386405
289,0.289,440.4409228013484,0.08348073734140528
290,0.29,591.9682065049285,1.164820383884483
291,0.291,452.0474625304968,0.1430084972291097
292,0.292,597.6614827056278,1.196401769502241
293,0.293,445.955253182615,0.0943181280477602
294,0.294,450.9103607811566,0.13586386579251647
295,0.295,556.3805463198113,0.8651112423813766
296,0.296,441.0307944754824,0.08891422381258454
297,0.297,570.1025420166766,1.029678579457594
298,0.298,572.5587257598655,1.0277297105654015
299,0.299,462.78192053861505,0.23880476037513018
300,0.3,557.9200418242845,0.9569905119871174
301,0.301,450.91367611020576,0.11562728939114182
302,0.302,444.62886830207486,0.11614022530902644
303,0.303,446.2803801279009,0.10887750486197763
304,0.304,447.83391830606837,0.08749038606582607
305,0.305,444.47870991989095,0.0890420729329459
306,0.306,449.31915777316243,0.07840859690320169
307,0.307,442.7765690675452,0.0668361850058989
308,0.308,440.381592864237,0.06752290905324064
309,0.309,441.2725723527094,0.06761689911491545
310,0.31,440.95545766230083,0.059389758935626646
311,0.311,448.49324298668256,0.08120066273084234
312,0.312,452.9809729643031,0.09105288029403004
313,0.313,439.69669941992504,0.04692468171563583
314,0.314,433.3031631236248,0.028082178440781837
315,0.315,436.73049101680914,0.033151170603157705
316,0.316,441.3962562359264,0.04476725055133531
317,0.317,452.65215879459464,0.0741060166519406
318,0.318,432.52564799744914,0.020514344259964765
319,0.319,434.43602328282077,0.020739158044336216
320,0.32,434.24289881120814,0.018501393773237652
321,0.321,451.97324407147767,0.07975413344654031
322,0.322,438.6706052161857,0.021392783239089996
323,0.323,439.20828858217453,0.02857536739825602
324,0.324,430.3391468156326,0.0042703096079623895
325,0.325,436.32771679601825,0.02633734069377761
326,0.326,441.3436792512489,0.03943596224067427
327,0.327,435.1749989061068,0.01676981436151389
328,0.328,440.7509436260075,0.04116465170816709
329,0.329,432.0310562286589,0.011430841952831677
330,0.33,430.8612920103964,0.008078043689643367
331,0.331,440.1528494611184,0.03261883469500606
332,0.332,435.61245542428935,0.019754200052903532
333,0.333,440.05477449922813,0.03396871340370111
334,0.334,439.57302852850245,0.02584881452351966
335,0.335,436.43505179681875,0.019483959491449942
336,0.336,435.6431424622527,0.020194302980225055
337,0.337,438.0153376437614,0.02541756595533195
338,0.338,436.95830863762126,0.023951192760352354
339,0.339,434.7166483688771,0.018394232000958015
340,0.34,440.0382524136431,0.034404229842652304
341,0.341,438.1997840003148,0.024054250947488687
342,0.342,436.4407572984273,0.01838282283125753
343,0.343,437.7836848436563,0.026067435454852267
344,0.344,439.9334273456083,0.04922760501939527
345,0.345,437.7967777351555,0.026087300333535107
346,0.346,439.3409203298838,0.04658390541450266
347,0.347,437.4032414468785,0.031951817257147345
348,0.348,438.5303869826257,0.03639746785286985
349,0.349,439.6269252636838,0.03834704394333736
350,0.35,437.09000382228606,0.02264253118351276
351,0.351,438.4828578039437,0.025043648483263216
352,0.352,438.65878844261215,0.023301801691776754
353,0.353,439.5346167378195,0.02846294640529862
354,0.354,439.04273135112277,0.02541912609215354
355,0.355,430.4625678376072,0.012013950446593041
356,0.356,436.3995670208761,0.016324674311124065
357,0.357,437.3893363206902,0.022279776989584464
358,0.358,438.59332604541373,0.02779816470815674
359,0.359,438.41767214838893,0.027071812498033518
360,0.36,436.8247513070799,0.020179722955750285
361,0.361,436.53949060925044,0.017840850172968544
362,0.362,436.8429081823526,0.022082370742165795
363,0.363,436.86889693847843,0.018141866029865904
364,0.364,435.54770545173807,0.007964766377804435
365,0.365,436.22685739594016,0.007412004509442799
366,0.366,434.2044870696117,0.0032961668588901327
367,0.367,433.238088579656,-0.0017230774134442603
368,0.368,437.6200511819263,0.012319957730754913
369,0.369,438.27726199127443,0.018503613144726178
370,0.37,435.5824801420895,0.004003679000151347
371,0.371,436.0310835565512,0.006740990509153787
372,0.372,436.35952719564483,0.008698397036870005
373,0.373,437.0408247697155,0.008476175725240738
374,0.374,438.24979088080033,0.012402997865952906
375,0.375,435.5849300329602,0.0033341559350071556
376,0.376,437.02745449367734,0.006533020784737893
377,0.377,436.55890807067874,0.005983838396593035
378,0.378,436.485992213165,0.004558963603433712
379,0.379,434.2504402777808,-0.005061243908121077
380,0.38,434.7368870199165,-0.003495043384531442
381,0.381,432.78594373582945,-0.008017163942435918
382,0.382,431.94298954347903,-0.009828888034161924
383,0.383,432.6472305339837,-0.007847056198015935
384,0.384,431.309137164341,-0.01182659835627421
385,0.385,435.0033144195807,-0.002707540897638869
386,0.386,432.7640354575694,-0.007348439549861453
387,0.387,432.4808742577766,-0.00896629944797803
388,0.388,434.3267433221941,0.004282046557967085
389,0.389,438.5407529662404,0.014229320681250433
390,0.39,434.2216875024333,-0.0028622556876302125
391,0.391,432.07887644665277,-0.003934640343199587
392,0.392,432.8052121209644,-0.004474277973410928
393,0.393,432.7730944478412,-0.0003851432124635532
394,0.394,434.81547777223045,-0.004504232793553804
395,0.395,433.7761694676869,0.002904570396513314
396,0.396,433.38873663997435,0.0024309218679218515
397,0.397,432.2230095294653,0.0007472193515104278
398,0.398,432.46621250469326,5.8598467116734e-05
399,0.399,420.10990734244604,-0.03725605166526594
400,0.4,433.4249991502835,0.0011473900963227324
401,0.401,435.8665399801099,0.00673994160683987
402,0.402,435.0264750002444,0.003044447247476894
403,0.403,432.9670130109672,-0.006716996198258132
404,0.404,436.07367862903976,0.006157077210601168
405,0.405,434.63053774704656,0.000176612184098788
406,0.406,434.15312359484557,-0.003414075303032813
407,0.407,433.8912408680474,-0.004998921419902921
408,0.408,435.81108600666414,0.0011369965932435493
409,0.409,435.70928185941085,0.0003450318755801506
410,0.41,434.0047837623796,-0.004286293402243831
411,0.411,436.4004259244574,0.0007932277634935379
412,0.412,435.8893090599607,-0.0004886111340522073
413,0.413,435.3600013480617,-0.0019730564688899576
414,0.414,439.66014820744994,0.01005631373023843
415,0.415,440.84022193238053,0.014242180982177857
416,0.416,438.88912038953276,0.004945726991828977
417,0.417,439.70620981957654,0.007167839697068006
418,0.418,438.7819132116764,0.004123917416752879
419,0.419,438.08230901243826,0.004369823807966441
420,0.42,438.6725321775226,0.005540019460203678
421,0.421,437.6442888326725,0.0019987305557980905
422,0.422,439.37306819829985,0.005956924757057192
423,0.423,438.76600121246526,0.0057095272340180496
424,0.424,438.3326786883253,0.0034369346590138023
425,0.425,438.9392730560736,0.006542766733517786
426,0.426,438.90866445856585,0.004777816655876779
427,0.427,442.1738485591049,0.012806690418801314
428,0.428,441.69881307879433,0.010186732859483507
429,0.429,442.9088719817265,0.014451565806848735
430,0.43,442.5508050210383,0.01268384654527726
431,0.431,443.41308191983615,0.014493929828161887
432,0.432,437.99557839801116,-0.006212882438455703
433,0.433,444.30043073284804,0.014073178357636718
434,0.434,442.5546080201599,0.007302816733885545
435,0.435,446.1254338848069,0.015070748559396848
436,0.436,442.4697281102677,0.0018683862484801023
437,0.437,442.90133136905985,0.0050515630650286355
438,0.438,445.17782804346956,0.008877151308432678
439,0.439,437.0948501003617,-0.013404485939151396
440,0.44,447.3340872497997,0.014141788375694771
441,0.441,445.98280489439065,0.011050909948156312
442,0.442,445.0157431990224,0.004455387028228745
443,0.443,446.11741817656525,0.009582472018731879
444,0.444,442.56107334281006,0.001207354338758449
445,0.445,444.1423489584927,0.0032090388233841356
446,0.446,447.23053268668355,0.0007985335051097754
447,0.447,450.19659163884376,0.009712274765177028
448,0.448,454.5658802751388,0.018125179870558398
449,0.449,462.74481559227127,0.009213268063986297
450,0.45,463.68250481986627,0.012808404977353617
451,0.451,482.9833766885627,0.07319715573695953
452,0.452,481.7368549289348,0.07052472939602036
453,0.453,482.0294131196305,0.07121622334553876
454,0.454,484.12016473158144,0.0737208533145448
455,0.455,484.87478830258505,0.08024832356785877
456,0.456,483.871961139501,0.07756476700005233
457,0.457,483.41403038244107,0.08131796215114045
458,0.458,483.93613676030975,0.08217575165366058
459,0.459,481.88670220912815,0.08101512529990558
460,0.46,484.2190065607897,0.08521666965879
461,0.461,483.5702258475148,0.07879671457517616
462,0.462,484.2278263950766,0.08602226676541452
463,0.463,483.4876614238188,0.08339173635560297
464,0.464,482.72511004823093,0.0861858426622997
465,0.465,483.61365457326946,0.08587219602004244
466,0.466,484.43752464196416,0.08379497314312621
467,0.467,484.8632919163951,0.09026031001423744
468,0.468,485.3671706315769,0.09112225165578813
469,0.469,483.2481523073526,0.09223987955526834
470,0.47,485.3060763895475,0.08896827055160804
471,0.471,485.5448504434041,0.08980264260940553
472,0.472,485.9637177513924,0.0961759992436319
473,0.473,484.78547186300835,0.09555890983744313
474,0.474,485.0428864002209,0.09238192740437415
475,0.475,487.783603321541,0.09885421298382017
476,0.476,485.68578514080195,0.09207138076754162
477,0.477,486.50606761434506,0.09208907226713937
478,0.478,485.0629831773003,0.09687008854969757
479,0.479,486.0994318155942,0.09836884911391822
480,0.48,487.10470813377407,0.09974272632274765
481,0.481,485.47735850599645,0.09832220681403875
482,0.482,485.6510189792466,0.09690846484822245
483,0.483,486.04794978767274,0.09981421033910334
484,0.484,484.9510129165728,0.09724602429161783
485,0.485,485.5470902702736,0.10164162977532235
486,0.486,487.0462565424444,0.09447401141639127
487,0.487,485.86233062961213,0.10199077760899625
488,0.488,485.54932218614647,0.10178783723546657
489,0.489,488.4067798481757,0.09349840430343015
490,0.49,485.7908071105245,0.0956275489224198
491,0.491,486.9802649086389,0.09142639180268881
492,0.492,484.62375410574106,0.09636101572333083
493,0.493,486.66365440597923,0.07107697117024475
494,0.494,486.0906680147463,0.0712757918616777
495,0.495,486.7618902598074,0.07631649398088262
496,0.496,486.88227905755235,0.07606536825335368
497,0.497,487.9895633564616,0.08683205730962708
498,0.498,493.473395638216,0.10892561067817594
499,0.499,491.2663846545293,0.09131606202274631
500,0.5,506.6549230769257,0.1781547267861717
501,0.501,499.3705618494182,0.1405105026927158
502,0.502,508.70724906135746,0.1671543485397745
503,0.503,501.0642140052296,0.13702383284737346
504,0.504,529.8618817074122,0.2981382107140987
505,0.505,496.2984376327813,0.13013711057194893
506,0.506,496.91583757027576,0.1178598503659554
507,0.507,510.0197164142361,0.17697284447444087
508,0.508,566.2347138610475,0.5737696140625577
509,0.509,558.5008150155023,0.5244726034764604
510,0.51,565.8644259367273,0.5608938864207139
511,0.511,580.6099439318664,0.6940108921054714
512,0.512,570.6979072109168,0.5971515989418431
513,0.513,583.7151779798936,0.6783554707966036
514,0.514,586.8862989449506,0.7064117614374987
515,0.515,594.4564572612728,0.7605445471162927
516,0.516,588.2564130998093,0.6946637219575864
517,0.517,593.4474216687217,0.757552560311274
518,0.518,592.2445900538424,0.7707742012461885
519,0.519,606.8344453504302,0.8301123751943964
520,0.52,597.1188052025562,0.786466439201184
521,0.521,621.3576431815596,0.9043504493162349
522,0.522,610.9797715673527,0.8540717234066325
