,weight,reward,x
156,0.156,3.4425341847615605,2.2486199366575708
157,0.157,5.406735905912283,2.3848130705344865
158,0.158,7.087110370160028,2.394660764215977
159,0.159,7.911090217942949,2.468185272370674
160,0.16,5.239093325193373,2.4237022628238916
161,0.161,-495.9739605824349,1.7968701944264334
162,0.162,5.805736445218921,2.3990801037833585
163,0.163,5.830632532581323,2.3742080091563507
164,0.164,6.57125950709271,2.270177466836848
165,0.165,6.466451814898841,2.4101346950677422
166,0.166,10.22455553570001,2.462339352505244
167,0.167,2.8156083853391802,2.3231048357295947
168,0.168,2.9767062377407734,2.289565088543854
169,0.169,8.22181838883646,2.3355945033178482
170,0.17,2.125366441740832,2.244100822138369
171,0.171,4.861918941916323,2.264765907140843
172,0.172,7.06936469389681,2.36722261843274
173,0.173,5.916068922533597,2.3498591676262026
174,0.174,2.1060209987157057,2.2672821190381156
175,0.175,5.3784673223300885,2.3342394119252954
176,0.176,7.547709643641104,2.3348732231129072
177,0.177,2.4845653204579197,2.3069233559244795
178,0.178,-497.5933978869593,1.5966633915199486
179,0.179,5.105957512138639,2.3893878441624112
180,0.18,5.942582051290224,2.451110825332642
181,0.181,-496.93399336401757,1.6495256822617592
182,0.182,3.4559734800732453,2.396697425822817
183,0.183,-496.0298985859569,1.864900341601482
184,0.184,1.559679945056219,2.328813902647408
185,0.185,4.955680555704525,2.2724539338560295
186,0.186,-495.8166471095247,1.6446983230279528
187,0.187,-497.64261132546653,1.3667520026465214
188,0.188,5.286833686001348,2.3514650814602667
189,0.189,10.814854708219203,2.304118780380634
190,0.19,-498.2207215092439,1.142527927356985
191,0.191,1.8747469826204943,2.3192867070232923
192,0.192,7.095540378300218,2.3837278820074808
193,0.193,-496.0170609199411,1.3663444840314458
194,0.194,-496.2396449063048,0.7204329800402846
195,0.195,-496.93820415712344,1.1209081625334951
196,0.196,-496.80916315738347,0.6994336882082279
197,0.197,2.8665891163375985,2.257430509331647
198,0.198,-498.41257434029177,1.1583101809799827
199,0.199,3.448488758312325,2.216042662601846
200,0.2,-496.1007301313571,1.3678146713703245
201,0.201,10.124873153280067,2.2300175002246063
202,0.202,-498.10939709723186,1.4166851576695185
203,0.203,1.7702606428943586,2.2142384935547565
204,0.204,3.3945844383435917,2.345005191962181
205,0.205,-497.07361077577616,1.305028091577879
206,0.206,-498.2201113153172,0.9177696587790639
207,0.207,4.419644511593026,2.2792885482729273
208,0.208,-497.33411112637043,1.4903680746372394
209,0.209,5.161814766580996,2.253787095790752
210,0.21,4.417010379729914,2.2038473615375493
211,0.211,-497.86775290987686,0.4710586381693783
212,0.212,-497.72543091726936,0.664449403520379
213,0.213,-497.83928780644305,1.1129682835921113
214,0.214,-497.8561141579114,0.6465667893414708
215,0.215,-497.2387392434764,1.5797742167658648
216,0.216,-496.896699086188,1.4978975607776268
217,0.217,-496.88106725511227,1.7188582321603245
218,0.218,-498.3432331400007,0.8179638157968316
219,0.219,-496.0474482890403,1.2578119364903217
220,0.22,-498.10079423063206,0.9246170885507721
221,0.221,-497.9113107935829,0.9285270034072767
222,0.222,-496.2433722634642,1.310735306376062
223,0.223,-496.3308002443487,0.8424958983958437
224,0.224,-496.23998890831973,0.7227609858970098
225,0.225,-497.4694819224864,1.3232129318636892
226,0.226,5.18933375969819,2.1225220081071394
227,0.227,1.1600421777666885,2.0445800596150123
228,0.228,-498.5758418102149,0.6529407536462238
229,0.229,-496.3931377695237,0.5412585018212948
230,0.23,3.348237526016354,2.0655464719511025
231,0.231,-495.87878229094946,1.4544550903120677
232,0.232,-496.43051871769876,1.2977640111576574
233,0.233,-496.7465206893362,0.6784454038619576
234,0.234,-497.5858736274214,0.6334777781163405
235,0.235,-498.0505055729805,0.4667300995499282
236,0.236,-496.841775962025,0.46790794660835494
237,0.237,-497.6482066643251,1.3612486799672667
238,0.238,-496.5138299813576,2.0017811102348118
239,0.239,-498.99825363217224,0.6343756086813991
240,0.24,-498.1806725919379,0.6598428299684793
241,0.241,-497.95286845319123,1.4878456550800863
242,0.242,-497.25300207103834,0.9046116866954041
243,0.243,-498.2578507381842,0.8802776764568574
244,0.244,9.531531161568257,2.0816891274643354
245,0.245,-497.8379166597228,1.1168287356595898
246,0.246,7.602692545447145,2.025755825805158
247,0.247,-497.4239666913179,1.4068917822792644
248,0.248,-498.0560914383933,0.7018715440275463
249,0.249,-497.9276027156817,0.8927689927191668
250,0.25,-497.8986168557581,1.6571725183637325
251,0.251,-497.6747675145861,1.4065510759140907
252,0.252,-496.49265510053226,0.8975810829188271
253,0.253,0.8605668453379622,1.959901535576414
254,0.254,-498.2134647788897,1.090745894118612
255,0.255,-497.2222871376471,1.5582613688211466
256,0.256,6.093316157906873,2.1200556658395944
257,0.257,-497.74209816452463,1.3929040043510752
258,0.258,5.2100845343375735,2.0159855164124596
259,0.259,-498.38326151925844,1.3317260458834173
260,0.26,-498.1252825388791,1.135743089676126
261,0.261,-498.4570143992519,1.0381796608678993
262,0.262,-496.8316371864364,0.6526552963178991
263,0.263,-498.5834364086926,0.698790642085678
264,0.264,-498.43614401895263,0.4288975451798795
265,0.265,-497.4528505736765,0.5631124150001909
266,0.266,-496.8211289240596,0.4517097392954321
267,0.267,0.9625418060254523,1.7450447410321956
268,0.268,-496.50689234739315,0.627740865606883
269,0.269,-498.46654055812274,0.7111938309090389
270,0.27,-498.81417642968023,0.3989105287569632
271,0.271,-499.3472446713026,0.39313892714282805
272,0.272,-497.60006679713484,0.9055956750901454
273,0.273,-498.7183382594185,0.9734948792094513
274,0.274,-498.8351906857987,0.5741140592523041
275,0.275,-498.76900406650475,1.6746982962037333
276,0.276,4.766163465915772,1.6505988766236406
277,0.277,-497.6505873827235,0.9088444019960673
278,0.278,3.7448208856407486,1.8268466567014885
279,0.279,-498.5955808025462,0.40011418783140884
280,0.28,-498.1949047631971,0.7774068850309078
281,0.281,-499.24025939633964,0.7283701088596009
282,0.282,-499.08687135813733,0.5816219200774737
283,0.283,6.268563605167241,1.6924207780796519
284,0.284,-497.48126204711417,0.8297884835683955
285,0.285,-498.4976798521033,0.5706995699877366
286,0.286,-498.12304007836053,1.7067237115039846
287,0.287,-497.7034481618498,0.5620437457633086
288,0.288,-496.6449365343223,1.404564001357402
289,0.289,7.146641547545299,1.9134271694038512
290,0.29,-497.69367671675315,0.6085497633049889
291,0.291,1.5652102788307314,1.470963376410461
292,0.292,-498.7039949913862,0.9442637244572553
293,0.293,-497.09167848033667,1.2777295384099205
294,0.294,-499.1068583888986,0.8969224408307545
295,0.295,-498.4936781291122,1.5245851548433227
296,0.296,-498.8255692927807,0.7493185454311485
297,0.297,4.617870530809434,1.6106468290817308
298,0.298,-498.64352423198466,0.4479666432770963
299,0.299,-497.6875001518961,0.8611010926729843
300,0.3,-498.74674295843937,0.6276212346261939
301,0.301,-498.2131915248256,1.1572131181691008
302,0.302,-497.22069448400674,1.1460652910680733
303,0.303,-498.96923128166065,0.46694956120204756
304,0.304,-498.0341766221786,0.4424745430636972
305,0.305,-497.24645446786525,0.6124509190800748
306,0.306,-498.7065014152754,0.5862076481608397
307,0.307,-498.9199440534091,0.6118975463310864
308,0.308,0.9046276802604751,1.5878890762658995
309,0.309,-499.287480749005,0.8363381184396269
310,0.31,-498.2339951793464,0.6848370382868216
311,0.311,-499.5902895442723,0.5609920977003123
312,0.312,-499.08446885356125,0.27679975113460137
313,0.313,-499.047331172473,1.1523243481658034
314,0.314,-498.3011518746599,0.5374440076495604
315,0.315,0.16343849831882373,1.3103566538114892
316,0.316,-499.5335344550168,0.5619919423193052
317,0.317,-499.03967785282873,0.7717393642825189
318,0.318,-498.2663198533474,1.4098947435644826
319,0.319,1.9854303421560768,1.3453959244488398
320,0.32,-498.4788308552361,0.6846813395334366
321,0.321,-498.93627060338025,0.5272972816091741
322,0.322,-497.5896955570068,0.6378272020025689
323,0.323,-498.8597550035442,0.23240841797009337
324,0.324,-498.4805629264331,0.46951262661531873
325,0.325,-498.99717045961773,1.1069168229193302
326,0.326,-498.0754419454551,0.7926651196234928
327,0.327,-497.716365006825,0.16280882871502192
328,0.328,-498.0446672384405,0.7805292193911315
329,0.329,-496.54409659230714,0.8590204711178221
330,0.33,-498.17970655884255,0.3943088549980445
331,0.331,-498.49741572249434,0.8618658767825371
332,0.332,-497.9707302978678,0.5288084049873147
333,0.333,-497.623292045101,0.4425969917327305
334,0.334,-498.9457904911742,0.3344801041086549
335,0.335,-499.16442933852466,0.2189552011536447
336,0.336,-500.23037238491236,0.44185182734837153
337,0.337,-497.2260354677198,1.2576657826578603
338,0.338,4.353921138121643,1.3198835888360039
339,0.339,-498.15100392544,0.5320677102267152
340,0.34,-497.2935784645601,0.0655038089879011
341,0.341,-498.82566176313736,0.4339987252115386
342,0.342,-497.9763092472098,0.28940556678779145
343,0.343,-497.1311314874886,0.37694823479921075
344,0.344,-497.7879215829463,0.09901991305539944
345,0.345,-498.39119911379487,0.09890160449643041
346,0.346,-498.547725482879,0.6105219234444047
347,0.347,-499.12014366965474,0.4664784700519741
348,0.348,-498.98828065401585,0.4907099197802481
349,0.349,-497.9922851383727,0.18655855837510285
350,0.35,-498.33771353235045,0.7534183081855601
351,0.351,-498.67786295691764,0.30994892962322107
352,0.352,-499.29603658322986,0.35748389694854815
353,0.353,-497.6286284877998,0.7700529033316976
354,0.354,-499.3773107855568,1.1145644572033144
355,0.355,-498.5213810001485,0.5196067388926134
356,0.356,-497.55184174843214,0.16451314778374385
357,0.357,-499.0652678785718,0.8939496087337653
358,0.358,-499.1678632999965,0.3024421886198011
359,0.359,-497.14997932907477,0.36070237397255434
360,0.36,-498.33888850999494,0.16718121859206825
361,0.361,-500.0430129342742,1.024747255889052
362,0.362,-498.0934263905792,0.48528622267372545
363,0.363,-499.99164290795846,1.2968992880198977
364,0.364,-497.5497468922695,0.8466187653260645
365,0.365,4.857043007775484,0.9928870878599975
366,0.366,4.696999263155197,1.2357191613046663
367,0.367,4.398671812559918,1.2850697322362143
368,0.368,4.481527589285893,1.3362772527880797
369,0.369,4.173364070353412,1.2343564704533205
370,0.37,4.396710675875475,1.3297063369537017
371,0.371,2.3667719594944434,1.1971727629933702
372,0.372,-498.49140093561897,0.4753280247171835
373,0.373,2.3999162858559826,1.1308611631694587
374,0.374,1.8543194432324035,1.183208199103859
375,0.375,-498.4933414493143,0.9036808646671135
376,0.376,-498.8016066679391,0.40278668234997766
377,0.377,1.5828585626171092,1.1695201351238773
378,0.378,1.2795041614365004,0.5815666024302961
379,0.379,4.613969558550698,0.8722192927155992
380,0.38,0.7603333108126032,0.8887073590061655
381,0.381,2.6737721853051957,0.6787444313072841
382,0.382,2.6723079461724444,0.361804559951232
383,0.383,0.8377143688153098,0.40500725802969556
384,0.384,2.530906641684488,0.3462004438722293
385,0.385,0.9969037078602271,0.36208776207946486
386,0.386,2.613653809875008,0.2375413335853436
387,0.387,0.5509311643546397,0.4532014450971103
388,0.388,0.3835399943749948,0.23786941552812385
389,0.389,0.16445757661535193,0.3190614715395785
390,0.39,0.8907562954251765,0.16926612147891942
391,0.391,0.2942801253731355,0.3727512667206987
392,0.392,0.5342729574881081,0.27923938070608245
393,0.393,1.1777646081307378,0.3999588437599054
394,0.394,0.6008251722886544,0.17710144392700658
395,0.395,0.6236565977333733,0.21767916279945446
396,0.396,0.406244947258198,0.3709652884867192
397,0.397,0.32019092516406517,0.2687192227038281
398,0.398,2.5063150106253937,0.21812516946414262
399,0.399,0.7469455086619787,0.16735615320161776
400,0.4,0.7795201323242271,0.3560155965521091
401,0.401,1.7486797886831271,0.3712184521676381
402,0.402,0.7077727932859053,0.15327151472590644
403,0.403,1.000807985449545,0.20968054104435774
404,0.404,0.9732634878822299,0.16184523319288696
405,0.405,0.9599381525086784,0.23698226654683716
406,0.406,1.0229985196288633,0.41345670408149204
407,0.407,2.3965337046973625,0.01698236873754619
408,0.408,1.4082504720379887,0.18709478597209486
409,0.409,0.5544038446945231,0.1315983222778781
410,0.41,2.2317805546918823,-0.018128901045384366
411,0.411,2.7646189625954842,-0.08754332818595012
412,0.412,2.1901333933727356,-0.11388084028182568
413,0.413,2.148802273631411,-0.09703904901663131
414,0.414,2.1762438697960964,-0.11541466253670353
415,0.415,3.0730494744286374,-0.06794493389277012
416,0.416,1.3193005209607398,-0.06259742425962092
417,0.417,2.063818395878387,-0.07923254091107612
418,0.418,2.1483036630317636,-0.1441338441605395
419,0.419,2.7469553768643324,-0.11345422094643873
420,0.42,2.1887860486999657,-0.09328523130955925
421,0.421,2.0978698814938417,-0.13144758290881436
422,0.422,2.033367605219294,-0.11394918697415655
423,0.423,2.7885747666876433,-0.11540163646768294
424,0.424,1.9117511237295783,-0.14725229755974198
425,0.425,2.0911975319735294,-0.11654938670118932
426,0.426,2.2043384759363494,-0.14637362908818136
427,0.427,2.2308425063352626,-0.10372206356358292
428,0.428,2.003210920247844,-0.15020249312057823
429,0.429,2.9461173510436254,0.014021778945311513
430,0.43,2.2615213668169996,-0.1829645425885085
431,0.431,2.9370116156365382,0.0058372603442922435
432,0.432,2.9514899456920825,0.0140582160696073
433,0.433,2.9448476165523756,0.007459763440126224
434,0.434,2.9300261393843847,0.0014085941034297296
435,0.435,2.9471829190528975,0.0051439709883901305
436,0.436,2.9520811537581584,0.00535016058165855
437,0.437,2.957706926627913,0.009817710779079739
438,0.438,2.969165166082451,0.010400638414104003
439,0.439,2.9557982608754036,0.008491854670475783
440,0.44,2.957343160778801,0.006038648722257674
441,0.441,2.945832260615445,0.0015245443281542946
442,0.442,2.9739236158678093,0.02544220930535061
443,0.443,2.97059437966331,0.019070732423769946
444,0.444,2.9513414584920374,0.007826187249359368
445,0.445,2.9847657285834535,0.03236312532417582
446,0.446,2.9616400215135235,0.008752350003479166
447,0.447,2.954440807432612,0.006756611987888965
448,0.448,2.9596425337748755,0.00901579153986241
449,0.449,2.963937588272425,0.011039863855417498
450,0.45,2.9639498128035453,0.008472794338732418
451,0.451,2.9647797064714267,0.007349242922206595
452,0.452,2.9635184050980614,0.00739788216977144
453,0.453,2.9532430402412633,0.00636512390026886
454,0.454,2.953061718727488,0.0063383165804436
455,0.455,2.961702207557167,0.009702029914002184
456,0.456,2.9638043426958482,0.01033803633274058
457,0.457,2.9722374140405825,0.009735169108345348
458,0.458,2.9514461061619492,0.007869339822811357
459,0.459,2.9667908380959487,0.01226733264805496
460,0.46,2.9522459947456063,0.010653083986040658
461,0.461,2.9709132140527252,0.010329909024866905
462,0.462,2.9625790016892544,0.011498742747219792
463,0.463,2.963291233209043,0.011863296779132004
464,0.464,2.9625860496456404,0.009798116634735923
465,0.465,2.961934450229288,0.013516880118092583
466,0.466,2.963332042548645,0.0132529175326389
467,0.467,2.9634928500723365,0.014036991796571016
468,0.468,2.967455418576785,0.013601731595425113
469,0.469,2.9719657015623593,0.014831370914379126
470,0.47,2.9576517899407753,0.013773374446088496
471,0.471,2.9682003479660013,0.01600678644438239
472,0.472,2.967756574577746,0.015406581606043855
473,0.473,2.958250982057436,0.01934884051523621
474,0.474,2.959479523901336,0.018610839201526355
475,0.475,2.9731820751284137,0.01909837008800728
476,0.476,2.9597201337490455,0.016264476689225312
477,0.477,2.9641144976647804,0.018529469803268975
478,0.478,2.9646666937426702,0.020607778704399834
479,0.479,2.96788210547686,0.021952350105138733
480,0.48,2.967742720074482,0.021146591489778162
481,0.481,2.9706047577982426,0.020276106118975856
482,0.482,2.9697583965454757,0.022305818666860246
483,0.483,2.9732566964354774,0.02552161909839629
484,0.484,2.973027948550159,0.02321002954550176
485,0.485,2.975851750307992,0.028845860938752226
486,0.486,2.97580008172739,0.02819655483291585
487,0.487,3.027541587701827,0.03028769289914017
488,0.488,2.975808936195431,0.028292174162176498
489,0.489,2.970573425472656,0.028375960340983022
490,0.49,2.9819171222129994,0.031408165827557545
491,0.491,2.9709899686574026,0.0265664930216925
492,0.492,2.976149567573348,0.02845416347780582
493,0.493,2.9855340741306926,0.03153665080986366
494,0.494,2.9850573132956137,0.03079740796739775
495,0.495,2.9620103242197042,0.03204292718153191
496,0.496,2.9862115709891537,0.03532224743149922
497,0.497,3.0148023161141326,0.036490705399586695
498,0.498,2.980011478427743,0.03239150292931594
499,0.499,2.9852942334693973,0.03256837683844556
500,0.5,2.9898427031218837,0.033332391102937696
501,0.501,2.9938462272424933,0.04218910507811915
502,0.502,2.988343139153111,0.03515949598589902
503,0.503,3.0053689145224904,0.039565114746297654
504,0.504,2.997778385999978,0.046365549735335895
505,0.505,2.989030820333469,0.04398189784162376
506,0.506,2.9946678334144137,0.04412716045946201
507,0.507,2.991487560019471,0.04070416947298167
508,0.508,2.99755898332912,0.04631659050874419
509,0.509,2.9965130433564595,0.04994806070153232
510,0.51,3.005227592788149,0.04804625243776239
511,0.511,2.997850148844439,0.04988781733652549
512,0.512,2.993283134239732,0.0430836266990727
513,0.513,2.989897077964296,0.044188764097691464
514,0.514,2.9936520082837634,0.048668220856312734
515,0.515,2.9854837289037883,0.04187318391274863
516,0.516,2.995754437277018,0.046121635454238856
517,0.517,2.998796246397875,0.046636577007098695
518,0.518,2.9970694411434,0.044401836313226174
519,0.519,3.001357379207156,0.03984810925026525
520,0.52,3.0013187923044704,0.05295922602875728
521,0.521,3.008816056222919,0.051649477598708214
522,0.522,3.0014970489409674,0.05055428493347664
523,0.523,3.0014805980233965,0.051975963227240754
524,0.524,3.001644155119462,0.051904710286578164
525,0.525,3.0007168215338877,0.0505423701642853
526,0.526,2.9850068125178124,0.044287570613790884
527,0.527,3.005882092891575,0.04576368425758181
528,0.528,3.005040086316016,0.04818685865375976
529,0.529,2.9996631381725027,0.047569620710933826
530,0.53,3.004665119076753,0.04407456093120614
531,0.531,2.9770867491917987,0.041598288639465
532,0.532,2.9943173252356345,0.039313041472011666
533,0.533,2.9981884880791623,0.04802483583061934
534,0.534,3.0091495093743896,0.04180158011996692
535,0.535,3.01394991672433,0.04118914203646785
536,0.536,2.675497841031188,0.0032750266795534668
537,0.537,3.0120213686014443,0.044196208329825716
538,0.538,3.6839807136256586,0.7832327411885285
539,0.539,4.603649086527151,1.6255399816455203
540,0.54,4.788993470193189,1.7605149961265636
541,0.541,3.441990632487492,0.5976184617705703
542,0.542,2.8586216186682423,0.0658521921931023
543,0.543,3.236208967214357,0.3805509687315829
544,0.544,3.0726797953966902,0.28021794443944553
545,0.545,8.820788189739389,3.144290590382377
546,0.546,3.976111217693741,1.0423323146897276
547,0.547,9.229889609565198,3.369361233394848
548,0.548,2.7044165886258593,0.0317751889847004
549,0.549,9.227449702906714,3.4888153342476653
550,0.55,2.696585759017037,0.08868204181685241
551,0.551,2.807898406207112,0.027593484538825052
552,0.552,2.865895552470781,0.09670764207293417
553,0.553,2.8199762171106526,0.06296373518578005
554,0.554,8.00986931776477,3.7263596263812695
555,0.555,3.028502196231025,0.22384123028122463
556,0.556,9.235838651984805,3.7842184712689795
557,0.557,8.407000946440164,3.6210121487013494
558,0.558,8.854096317825476,3.502545690080937
559,0.559,9.543803100682096,3.8256593320108143
560,0.56,9.176129041787489,3.5729491035308665
561,0.561,10.18514311387725,3.817532016060892
562,0.562,9.916811742897318,3.770477441847249
563,0.563,10.593839787574527,3.7292501957316806
564,0.564,9.724832906497555,3.7682897587076605
565,0.565,8.792206318943242,3.9188101716889383
566,0.566,9.630653667285532,3.8859352805528937
567,0.567,9.435592127443368,3.5539599899217715
568,0.568,9.689822869104528,3.8461541119179494
569,0.569,9.236678890051735,3.81259402798179
570,0.57,8.989273133848826,3.878729888469411
571,0.571,10.259799515881591,3.923681135278676
572,0.572,9.49324835884487,4.064388392396521
573,0.573,9.129614092687914,3.968407268110818
574,0.574,9.39923431372382,3.886942852313548
575,0.575,9.57783117429829,3.9801616504296544
576,0.576,9.530098132721045,3.9211212340680155
577,0.577,9.853349469235294,4.002238801035427
578,0.578,9.92672208566654,4.011745307352633
579,0.579,10.162451386757954,4.052197888017677
580,0.58,9.361925568084692,3.9861116166141075
581,0.581,9.653556290272963,4.00853387792992
582,0.582,9.447889370852533,4.075309222641746
583,0.583,9.672641137177786,4.02006632760145
584,0.584,10.015932345556953,3.9212930422387293
585,0.585,9.775438894449731,4.014073250561268
586,0.586,9.038960703104557,4.016593817627479
587,0.587,10.28984962572964,4.1038237694429975
588,0.588,9.257777014031582,4.042337902862446
589,0.589,9.502635907729342,4.058527895984617
590,0.59,9.139224867847702,4.052370485453861
591,0.591,10.911156936484849,3.93145397548731
592,0.592,10.156970385437376,4.136537203098515
593,0.593,9.707373106312287,3.975892657367681
594,0.594,8.769825586000659,3.8604182993110365
595,0.595,9.681696662514884,4.024886082613701
596,0.596,10.073375501053993,4.0551102390936915
597,0.597,10.048565888245307,4.030486294978314
